FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
964058,United,3064,DFW,MIA,2024-09-01 06:22,2024-09-01 06:44,2024-09-01 12:22,2024-09-01 12:35,13,Maintenance,True,True,Boeing 777,N41044,1692
72501,Southwest,9630,DFW,MIA,2024-09-01 03:17,2024-09-01 03:34,2024-09-01 04:17,2024-09-01 04:41,24,Air Traffic Control,True,False,Airbus A320,N67838,1393
1631139,Southwest,3116,DFW,MIA,2024-09-01 19:12,2024-09-01 19:41,2024-09-01 21:12,2024-09-01 21:42,30,Air Traffic Control,True,False,Airbus A320,N76834,1942
1403716,American Airlines,3030,DFW,JFK,2024-09-01 08:21,2024-09-01 08:26,2024-09-01 13:21,2024-09-01 13:21,0,,False,True,Boeing 737,N86402,2060
509193,American Airlines,2806,ORD,SFO,2024-09-01 20:31,2024-09-01 20:48,2024-09-01 22:31,2024-09-01 22:28,-3,,False,True,Airbus A320,N87138,2176
1337671,United,4863,DFW,SEA,2024-09-01 06:43,2024-09-01 06:49,2024-09-01 09:43,2024-09-01 09:39,-4,,False,True,Airbus A320,N56291,1325
784680,Southwest,7007,ATL,SFO,2024-09-01 02:10,2024-09-01 02:34,2024-09-01 06:10,2024-09-01 06:40,30,Weather,True,False,Boeing 737,N72064,1527
913801,Delta,5571,ORD,JFK,2024-09-01 01:28,2024-09-01 01:57,2024-09-01 03:28,2024-09-01 03:37,9,Maintenance,False,True,Boeing 737,N63204,1915
987036,Southwest,4470,ATL,JFK,2024-09-01 17:23,2024-09-01 17:26,2024-09-01 19:23,2024-09-01 19:18,-5,,True,True,Boeing 737,N28015,2955
339985,American Airlines,7171,DFW,MIA,2024-09-01 17:12,2024-09-01 17:23,2024-09-01 20:12,2024-09-01 20:18,6,Weather,False,True,Boeing 777,N36313,2564
928839,American Airlines,6339,JFK,MIA,2024-09-01 12:34,2024-09-01 12:45,2024-09-01 18:34,2024-09-01 18:29,-5,,False,False,Boeing 737,N81446,1841
1112585,Southwest,7700,ATL,SFO,2024-09-01 03:43,2024-09-01 04:10,2024-09-01 06:43,2024-09-01 06:46,3,Maintenance,True,False,Airbus A320,N47295,1069
818308,United,1053,JFK,JFK,2024-09-01 09:03,2024-09-01 09:31,2024-09-01 10:03,2024-09-01 10:25,22,Air Traffic Control,False,True,Boeing 777,N24404,1643
187125,Southwest,9533,LAX,SFO,2024-09-01 12:13,2024-09-01 12:14,2024-09-01 16:13,2024-09-01 16:04,-9,,True,False,Boeing 777,N40420,2540
251827,United,8157,ORD,SEA,2024-09-01 13:45,2024-09-01 13:48,2024-09-01 15:45,2024-09-01 15:56,11,Maintenance,True,True,Boeing 737,N15433,803
1435673,American Airlines,4798,ATL,MIA,2024-09-01 06:31,2024-09-01 06:52,2024-09-01 11:31,2024-09-01 11:44,13,Weather,True,False,Airbus A320,N34207,861
1317913,Southwest,998,DFW,JFK,2024-09-01 12:26,2024-09-01 12:52,2024-09-01 14:26,2024-09-01 14:36,10,Air Traffic Control,False,False,Airbus A320,N61442,547
1556747,American Airlines,914,ATL,MIA,2024-09-01 12:25,2024-09-01 12:26,2024-09-01 14:25,2024-09-01 14:32,7,Air Traffic Control,False,False,Boeing 777,N37550,1877
1679857,Delta,2529,LAX,BOS,2024-09-01 13:43,2024-09-01 13:44,2024-09-01 19:43,2024-09-01 19:52,9,Air Traffic Control,True,True,Airbus A320,N63635,125
999566,United,728,ORD,MIA,2024-09-01 03:46,2024-09-01 04:02,2024-09-01 05:46,2024-09-01 05:40,-6,,False,False,Boeing 777,N48462,227
364618,American Airlines,9068,ORD,JFK,2024-09-01 12:22,2024-09-01 12:40,2024-09-01 17:22,2024-09-01 17:35,13,Air Traffic Control,True,True,Boeing 737,N11236,364
469773,Southwest,8572,JFK,BOS,2024-09-01 15:57,2024-09-01 16:13,2024-09-01 16:57,2024-09-01 17:09,12,Weather,True,True,Airbus A320,N89957,1888
463299,Delta,4091,LAX,SEA,2024-09-01 09:31,2024-09-01 09:51,2024-09-01 15:31,2024-09-01 15:47,16,Weather,True,False,Boeing 777,N46788,355
1139193,Southwest,7399,JFK,BOS,2024-09-01 09:26,2024-09-01 09:34,2024-09-01 12:26,2024-09-01 12:29,3,Maintenance,False,False,Airbus A320,N81047,1012
1328185,United,8923,DFW,MIA,2024-09-01 09:13,2024-09-01 09:14,2024-09-01 13:13,2024-09-01 13:21,8,Maintenance,False,True,Boeing 777,N58195,136
1125543,American Airlines,6402,DFW,MIA,2024-09-01 16:03,2024-09-01 16:22,2024-09-01 18:03,2024-09-01 18:24,21,Weather,True,True,Airbus A320,N30866,657
173290,Delta,6666,ATL,SEA,2024-09-01 12:02,2024-09-01 12:13,2024-09-01 15:02,2024-09-01 14:58,-4,,False,True,Airbus A320,N98766,1582
397473,American Airlines,4201,DFW,BOS,2024-09-01 23:49,2024-09-02 00:17,2024-09-02 04:49,2024-09-02 05:18,29,Air Traffic Control,True,True,Airbus A320,N15633,1743
38850,Delta,5771,DFW,BOS,2024-09-01 22:20,2024-09-01 22:36,2024-09-02 01:20,2024-09-02 01:13,-7,,False,False,Boeing 777,N80351,1753
575558,Southwest,8560,JFK,SFO,2024-09-01 07:04,2024-09-01 07:04,2024-09-01 11:04,2024-09-01 11:31,27,Air Traffic Control,True,False,Airbus A320,N27783,321
1702885,Southwest,4563,ATL,SFO,2024-09-01 06:09,2024-09-01 06:30,2024-09-01 07:09,2024-09-01 07:25,16,Air Traffic Control,True,False,Boeing 777,N65104,253
1703188,United,9160,ORD,JFK,2024-09-01 10:38,2024-09-01 10:39,2024-09-01 14:38,2024-09-01 15:06,28,Air Traffic Control,False,True,Boeing 777,N57021,199
1541520,United,7256,DFW,SFO,2024-09-01 01:13,2024-09-01 01:29,2024-09-01 02:13,2024-09-01 02:17,4,Air Traffic Control,False,True,Boeing 737,N35173,2061
1023027,Delta,1309,JFK,SEA,2024-09-01 09:19,2024-09-01 09:34,2024-09-01 15:19,2024-09-01 15:36,17,Weather,False,True,Boeing 737,N21594,643
755002,Delta,8536,JFK,MIA,2024-09-01 13:16,2024-09-01 13:39,2024-09-01 15:16,2024-09-01 15:15,-1,,False,False,Airbus A320,N53935,183
1627080,Delta,4608,ATL,BOS,2024-09-01 23:12,2024-09-01 23:30,2024-09-02 00:12,2024-09-02 00:25,13,Maintenance,False,True,Airbus A320,N39095,2707
1317700,American Airlines,1246,DFW,SEA,2024-09-01 20:36,2024-09-01 20:45,2024-09-02 02:36,2024-09-02 02:32,-4,,True,True,Airbus A320,N77381,370
811409,Southwest,7528,JFK,BOS,2024-09-01 20:25,2024-09-01 20:43,2024-09-02 02:25,2024-09-02 02:50,25,Maintenance,True,False,Airbus A320,N46628,1918
1484836,Southwest,6647,DFW,MIA,2024-09-01 00:54,2024-09-01 00:58,2024-09-01 05:54,2024-09-01 05:51,-3,,False,True,Boeing 777,N73479,2090
738737,American Airlines,3115,JFK,SEA,2024-09-01 11:17,2024-09-01 11:44,2024-09-01 17:17,2024-09-01 17:42,25,Air Traffic Control,False,True,Boeing 777,N67755,1827
1377362,Delta,6359,DFW,MIA,2024-09-01 04:48,2024-09-01 05:04,2024-09-01 10:48,2024-09-01 11:18,30,Weather,True,False,Airbus A320,N78444,1728
1000279,American Airlines,7510,LAX,MIA,2024-09-01 12:56,2024-09-01 13:20,2024-09-01 14:56,2024-09-01 15:04,8,Weather,True,False,Airbus A320,N39407,1339
1744370,Southwest,7791,DFW,SEA,2024-09-01 07:25,2024-09-01 07:31,2024-09-01 13:25,2024-09-01 13:50,25,Maintenance,False,True,Airbus A320,N37484,2501
1671766,Delta,3071,ATL,BOS,2024-09-01 12:46,2024-09-01 13:10,2024-09-01 17:46,2024-09-01 18:12,26,Weather,True,False,Airbus A320,N52297,2009
906231,Delta,2496,DFW,JFK,2024-09-01 15:44,2024-09-01 15:55,2024-09-01 17:44,2024-09-01 18:04,20,Weather,True,True,Airbus A320,N12191,2507
1536428,Southwest,9133,ORD,MIA,2024-09-01 17:25,2024-09-01 17:33,2024-09-01 19:25,2024-09-01 19:32,7,Weather,False,False,Boeing 737,N56208,2892
1518454,Southwest,8355,DFW,BOS,2024-09-01 05:34,2024-09-01 05:49,2024-09-01 07:34,2024-09-01 07:37,3,Air Traffic Control,False,True,Boeing 737,N57753,980
1582508,Southwest,9653,DFW,SFO,2024-09-01 16:41,2024-09-01 16:50,2024-09-01 17:41,2024-09-01 18:03,22,Weather,True,False,Boeing 777,N80263,1873
212275,American Airlines,7726,ORD,SEA,2024-09-01 13:10,2024-09-01 13:17,2024-09-01 14:10,2024-09-01 14:10,0,,True,True,Boeing 777,N35631,720
964598,Southwest,383,DFW,SFO,2024-09-01 15:24,2024-09-01 15:52,2024-09-01 17:24,2024-09-01 17:40,16,Air Traffic Control,True,False,Boeing 737,N85050,1611
1496369,Delta,5522,ORD,BOS,2024-09-01 05:40,2024-09-01 05:57,2024-09-01 06:40,2024-09-01 06:39,-1,,False,True,Boeing 777,N78256,1308
325722,Southwest,5118,ORD,SEA,2024-09-01 14:38,2024-09-01 14:59,2024-09-01 18:38,2024-09-01 18:41,3,Weather,False,False,Boeing 737,N32109,644
264801,American Airlines,6039,LAX,MIA,2024-09-01 18:37,2024-09-01 18:43,2024-09-01 20:37,2024-09-01 20:55,18,Maintenance,False,False,Airbus A320,N23763,975
1236296,United,5100,ORD,JFK,2024-09-01 07:53,2024-09-01 08:04,2024-09-01 11:53,2024-09-01 12:11,18,Maintenance,False,False,Boeing 777,N64779,2475
138903,Southwest,2892,DFW,SEA,2024-09-01 01:55,2024-09-01 02:02,2024-09-01 04:55,2024-09-01 05:00,5,Maintenance,True,False,Boeing 737,N13302,1672
1102616,American Airlines,4966,JFK,JFK,2024-09-01 14:01,2024-09-01 14:19,2024-09-01 18:01,2024-09-01 18:04,3,Weather,True,False,Boeing 737,N77855,842
1096232,Southwest,591,DFW,BOS,2024-09-01 22:38,2024-09-01 22:47,2024-09-02 04:38,2024-09-02 04:36,-2,,False,False,Airbus A320,N95862,1970
453393,American Airlines,1673,ATL,SEA,2024-09-01 18:08,2024-09-01 18:25,2024-09-01 20:08,2024-09-01 20:06,-2,,True,True,Airbus A320,N40545,1115
1376768,American Airlines,7476,LAX,SEA,2024-09-01 12:12,2024-09-01 12:32,2024-09-01 14:12,2024-09-01 14:34,22,Air Traffic Control,False,True,Airbus A320,N26555,2659
1227093,American Airlines,1553,ORD,BOS,2024-09-01 21:37,2024-09-01 22:02,2024-09-02 02:37,2024-09-02 02:31,-6,,True,False,Boeing 737,N15261,1344
68213,Southwest,5322,ATL,SEA,2024-09-01 21:17,2024-09-01 21:36,2024-09-01 22:17,2024-09-01 22:39,22,Air Traffic Control,False,False,Boeing 777,N85672,1383
468999,American Airlines,9134,DFW,BOS,2024-09-01 05:47,2024-09-01 06:13,2024-09-01 06:47,2024-09-01 06:52,5,Weather,False,True,Boeing 737,N37048,1893
1571890,Southwest,2368,ORD,SEA,2024-09-01 13:39,2024-09-01 13:51,2024-09-01 16:39,2024-09-01 16:58,19,Weather,False,True,Boeing 737,N45669,1942
1386879,Southwest,6007,DFW,BOS,2024-09-01 08:25,2024-09-01 08:55,2024-09-01 14:25,2024-09-01 14:55,30,Weather,False,False,Boeing 777,N91169,2330
1550290,Delta,8469,ORD,MIA,2024-09-01 07:05,2024-09-01 07:14,2024-09-01 09:05,2024-09-01 09:01,-4,,True,False,Boeing 737,N59133,856
657882,Southwest,1377,ATL,JFK,2024-09-01 10:49,2024-09-01 11:03,2024-09-01 14:49,2024-09-01 14:56,7,Air Traffic Control,True,True,Boeing 737,N76534,940
1057749,Delta,3681,ORD,JFK,2024-09-01 13:09,2024-09-01 13:12,2024-09-01 17:09,2024-09-01 17:00,-9,,True,False,Boeing 737,N63647,503
568896,Delta,9143,JFK,BOS,2024-09-01 00:00,2024-09-01 00:30,2024-09-01 03:00,2024-09-01 03:02,2,Weather,False,True,Boeing 777,N34195,2851
606597,Delta,1365,JFK,SEA,2024-09-01 21:40,2024-09-01 21:45,2024-09-02 02:40,2024-09-02 03:01,21,Air Traffic Control,False,False,Boeing 737,N73905,2262
489666,United,1013,JFK,JFK,2024-09-01 20:00,2024-09-01 20:07,2024-09-01 21:00,2024-09-01 21:19,19,Maintenance,False,True,Airbus A320,N95166,729
1619315,American Airlines,9605,JFK,JFK,2024-09-01 23:36,2024-09-01 23:52,2024-09-02 03:36,2024-09-02 03:26,-10,,True,True,Boeing 737,N66053,2212
574450,Southwest,3057,ORD,BOS,2024-09-01 09:29,2024-09-01 09:54,2024-09-01 12:29,2024-09-01 12:25,-4,,False,False,Boeing 777,N93740,1104
1632051,United,7257,JFK,BOS,2024-09-01 20:18,2024-09-01 20:29,2024-09-01 23:18,2024-09-01 23:39,21,Weather,False,True,Airbus A320,N44201,2968
803404,Southwest,2371,DFW,BOS,2024-09-01 07:40,2024-09-01 07:56,2024-09-01 11:40,2024-09-01 11:46,6,Air Traffic Control,False,True,Boeing 777,N88970,1267
1466664,Delta,2793,LAX,BOS,2024-09-01 19:48,2024-09-01 20:06,2024-09-01 23:48,2024-09-01 23:57,9,Maintenance,True,True,Airbus A320,N86168,2802
181788,American Airlines,9889,LAX,SEA,2024-09-01 10:36,2024-09-01 10:54,2024-09-01 11:36,2024-09-01 11:38,2,Air Traffic Control,False,False,Boeing 777,N30381,2310
1584447,United,3671,DFW,SEA,2024-09-01 10:38,2024-09-01 11:05,2024-09-01 11:38,2024-09-01 11:44,6,Weather,True,False,Boeing 737,N66388,2365
523356,Delta,637,ATL,MIA,2024-09-01 18:59,2024-09-01 19:19,2024-09-01 22:59,2024-09-01 23:23,24,Maintenance,False,True,Boeing 737,N55232,1598
1048862,Southwest,155,ATL,MIA,2024-09-01 16:55,2024-09-01 17:04,2024-09-01 22:55,2024-09-01 23:14,19,Air Traffic Control,True,True,Airbus A320,N38163,1532
932330,Southwest,1676,LAX,JFK,2024-09-01 20:20,2024-09-01 20:20,2024-09-01 21:20,2024-09-01 21:33,13,Weather,True,False,Boeing 737,N57117,1064
294371,Delta,3512,DFW,JFK,2024-09-01 01:39,2024-09-01 02:08,2024-09-01 03:39,2024-09-01 04:09,30,Weather,False,False,Airbus A320,N46391,2871
1350227,American Airlines,4835,ORD,BOS,2024-09-01 20:51,2024-09-01 21:21,2024-09-01 23:51,2024-09-01 23:44,-7,,True,False,Boeing 737,N59731,2468
1026410,American Airlines,9349,ORD,BOS,2024-09-01 14:03,2024-09-01 14:18,2024-09-01 17:03,2024-09-01 17:19,16,Weather,True,False,Boeing 737,N80548,2546
816569,American Airlines,9005,ATL,BOS,2024-09-01 04:33,2024-09-01 04:45,2024-09-01 10:33,2024-09-01 10:52,19,Maintenance,False,True,Airbus A320,N69774,1457
1341099,United,1995,ORD,BOS,2024-09-01 02:39,2024-09-01 02:40,2024-09-01 04:39,2024-09-01 04:47,8,Weather,False,True,Boeing 777,N17672,2168
1197055,Southwest,5538,DFW,SFO,2024-09-01 07:30,2024-09-01 07:45,2024-09-01 12:30,2024-09-01 12:21,-9,,True,False,Boeing 737,N21255,607
1190123,Southwest,5928,DFW,JFK,2024-09-01 21:18,2024-09-01 21:43,2024-09-02 01:18,2024-09-02 01:32,14,Weather,False,False,Airbus A320,N42754,2650
831036,United,9117,JFK,SEA,2024-09-01 12:23,2024-09-01 12:51,2024-09-01 14:23,2024-09-01 14:44,21,Air Traffic Control,True,False,Airbus A320,N24683,2206
267797,United,347,ORD,BOS,2024-09-01 06:17,2024-09-01 06:44,2024-09-01 11:17,2024-09-01 11:09,-8,,False,False,Boeing 777,N74295,2769
792660,Southwest,4419,JFK,SEA,2024-09-01 20:34,2024-09-01 20:51,2024-09-01 22:34,2024-09-01 22:32,-2,,True,False,Boeing 737,N11119,1544
1260197,Delta,2835,LAX,SEA,2024-09-01 03:08,2024-09-01 03:13,2024-09-01 05:08,2024-09-01 05:07,-1,,True,False,Airbus A320,N44450,1222
593710,Delta,4648,ATL,MIA,2024-09-01 23:16,2024-09-01 23:40,2024-09-02 03:16,2024-09-02 03:24,8,Weather,True,True,Airbus A320,N90597,1815
193497,Southwest,4527,DFW,JFK,2024-09-01 11:21,2024-09-01 11:31,2024-09-01 15:21,2024-09-01 15:27,6,Maintenance,True,False,Boeing 737,N99333,734
1294536,Southwest,4072,DFW,JFK,2024-09-01 06:47,2024-09-01 06:49,2024-09-01 07:47,2024-09-01 07:55,8,Maintenance,False,False,Airbus A320,N42915,1301
287527,Delta,5150,LAX,MIA,2024-09-01 15:42,2024-09-01 15:49,2024-09-01 20:42,2024-09-01 21:06,24,Weather,False,True,Boeing 777,N28630,1789
831633,American Airlines,7451,ATL,BOS,2024-09-01 02:33,2024-09-01 02:44,2024-09-01 04:33,2024-09-01 04:30,-3,,False,False,Airbus A320,N71698,386
174637,American Airlines,8179,ATL,SEA,2024-09-01 12:21,2024-09-01 12:22,2024-09-01 14:21,2024-09-01 14:16,-5,,True,True,Boeing 777,N37585,987
1344442,Delta,4466,JFK,MIA,2024-09-01 17:57,2024-09-01 18:26,2024-09-01 19:57,2024-09-01 20:26,29,Weather,True,False,Boeing 777,N82187,1994
1469732,Southwest,834,LAX,BOS,2024-09-01 18:45,2024-09-01 19:13,2024-09-01 22:45,2024-09-01 22:41,-4,,True,False,Airbus A320,N78737,477
1611944,American Airlines,5053,LAX,BOS,2024-09-01 01:30,2024-09-01 01:50,2024-09-01 03:30,2024-09-01 03:58,28,Weather,True,True,Boeing 737,N82971,968
972855,Southwest,8004,ATL,SEA,2024-09-01 14:44,2024-09-01 15:13,2024-09-01 19:44,2024-09-01 20:07,23,Maintenance,True,True,Boeing 777,N21605,1223
408025,United,2594,DFW,JFK,2024-09-01 23:49,2024-09-01 23:55,2024-09-02 03:49,2024-09-02 03:54,5,Air Traffic Control,True,True,Airbus A320,N40020,492
1062742,Southwest,6756,LAX,JFK,2024-09-01 15:34,2024-09-01 15:36,2024-09-01 18:34,2024-09-01 18:40,6,Maintenance,False,False,Airbus A320,N38142,1771
66712,United,3472,DFW,JFK,2024-09-01 15:35,2024-09-01 16:04,2024-09-01 17:35,2024-09-01 17:33,-2,,True,True,Boeing 777,N33397,989
448063,American Airlines,9482,ATL,MIA,2024-09-01 10:44,2024-09-01 10:52,2024-09-01 16:44,2024-09-01 16:56,12,Weather,True,False,Airbus A320,N38183,1353
846442,American Airlines,7020,ORD,BOS,2024-09-01 22:54,2024-09-01 23:01,2024-09-02 02:54,2024-09-02 03:24,30,Weather,True,True,Boeing 737,N24020,1805
1338917,Southwest,2453,JFK,MIA,2024-09-01 06:21,2024-09-01 06:51,2024-09-01 11:21,2024-09-01 11:26,5,Weather,False,False,Airbus A320,N77656,1862
632304,American Airlines,1632,ORD,SEA,2024-09-01 16:45,2024-09-01 16:46,2024-09-01 17:45,2024-09-01 18:13,28,Weather,False,False,Airbus A320,N83009,846
109145,American Airlines,8062,DFW,JFK,2024-09-01 14:35,2024-09-01 14:53,2024-09-01 16:35,2024-09-01 16:35,0,,True,False,Boeing 737,N48775,2098
423144,American Airlines,3646,LAX,SEA,2024-09-01 21:46,2024-09-01 21:55,2024-09-01 23:46,2024-09-01 23:48,2,Weather,True,False,Boeing 737,N38730,927
214291,American Airlines,6299,LAX,BOS,2024-09-01 06:42,2024-09-01 07:00,2024-09-01 09:42,2024-09-01 09:34,-8,,False,False,Airbus A320,N76699,2629
156794,American Airlines,383,ORD,JFK,2024-09-01 04:27,2024-09-01 04:46,2024-09-01 05:27,2024-09-01 05:24,-3,,False,True,Boeing 777,N99617,1676
1183122,Delta,3520,ATL,SFO,2024-09-01 02:45,2024-09-01 02:53,2024-09-01 07:45,2024-09-01 07:44,-1,,True,False,Boeing 737,N76076,2676
462153,Southwest,6472,ORD,MIA,2024-09-01 22:34,2024-09-01 22:48,2024-09-02 02:34,2024-09-02 02:58,24,Maintenance,False,True,Airbus A320,N16954,634
1426335,Delta,872,ORD,BOS,2024-09-01 05:06,2024-09-01 05:33,2024-09-01 06:06,2024-09-01 06:24,18,Maintenance,True,True,Boeing 777,N88116,2239
998140,Delta,3585,JFK,JFK,2024-09-01 15:15,2024-09-01 15:41,2024-09-01 20:15,2024-09-01 20:15,0,,True,False,Boeing 737,N56551,2575
244824,American Airlines,457,LAX,SEA,2024-09-01 00:21,2024-09-01 00:28,2024-09-01 05:21,2024-09-01 05:12,-9,,False,True,Boeing 737,N96005,1012
1180487,United,5001,ATL,BOS,2024-09-01 18:15,2024-09-01 18:18,2024-09-01 19:15,2024-09-01 19:13,-2,,False,False,Boeing 737,N89968,2924
1022458,Southwest,2259,JFK,SEA,2024-09-01 23:15,2024-09-01 23:16,2024-09-02 00:15,2024-09-02 00:39,24,Air Traffic Control,True,False,Boeing 777,N40472,1538
1372439,United,9383,ATL,BOS,2024-09-01 03:37,2024-09-01 03:41,2024-09-01 09:37,2024-09-01 09:31,-6,,True,False,Boeing 737,N96736,647
1708588,United,8971,DFW,JFK,2024-09-01 21:50,2024-09-01 21:59,2024-09-02 01:50,2024-09-02 01:56,6,Air Traffic Control,True,True,Boeing 777,N53543,2604
1257536,American Airlines,4194,ATL,MIA,2024-09-01 22:31,2024-09-01 22:57,2024-09-02 02:31,2024-09-02 02:32,1,Maintenance,True,False,Airbus A320,N68760,2564
1500186,American Airlines,1271,ORD,SFO,2024-09-01 13:31,2024-09-01 13:40,2024-09-01 19:31,2024-09-01 19:59,28,Weather,False,False,Boeing 777,N60663,1620
1642666,Delta,5206,LAX,JFK,2024-09-01 03:15,2024-09-01 03:28,2024-09-01 08:15,2024-09-01 08:26,11,Air Traffic Control,False,False,Airbus A320,N55152,1438
551535,United,815,ORD,SEA,2024-09-01 15:31,2024-09-01 15:59,2024-09-01 17:31,2024-09-01 17:52,21,Weather,True,False,Boeing 777,N48260,393
423424,Southwest,6722,ATL,SEA,2024-09-01 13:35,2024-09-01 13:48,2024-09-01 18:35,2024-09-01 18:44,9,Maintenance,False,True,Airbus A320,N75091,218
1243371,Southwest,7654,ORD,SFO,2024-09-01 12:48,2024-09-01 12:50,2024-09-01 17:48,2024-09-01 17:43,-5,,False,True,Boeing 777,N18182,1989
1638068,Delta,9467,LAX,SFO,2024-09-01 16:34,2024-09-01 16:46,2024-09-01 17:34,2024-09-01 17:56,22,Weather,False,False,Boeing 777,N29631,2891
517760,United,3814,DFW,BOS,2024-09-01 19:37,2024-09-01 19:58,2024-09-01 21:37,2024-09-01 21:47,10,Weather,True,True,Airbus A320,N72628,2135
118316,United,6296,ORD,BOS,2024-09-01 13:51,2024-09-01 14:20,2024-09-01 16:51,2024-09-01 16:44,-7,,True,True,Boeing 777,N39389,2689
633658,Delta,1654,ATL,MIA,2024-09-01 08:13,2024-09-01 08:33,2024-09-01 11:13,2024-09-01 11:29,16,Weather,True,True,Airbus A320,N75206,1614
128513,American Airlines,7262,JFK,JFK,2024-09-01 17:47,2024-09-01 17:55,2024-09-01 21:47,2024-09-01 21:41,-6,,True,False,Boeing 777,N42466,1254
613667,American Airlines,2711,ORD,SFO,2024-09-01 22:26,2024-09-01 22:51,2024-09-02 01:26,2024-09-02 01:21,-5,,True,False,Airbus A320,N91551,2600
1162055,Delta,8687,JFK,JFK,2024-09-01 02:37,2024-09-01 02:42,2024-09-01 04:37,2024-09-01 04:56,19,Maintenance,False,False,Boeing 777,N61612,1676
21296,Southwest,4117,JFK,BOS,2024-09-01 14:03,2024-09-01 14:07,2024-09-01 18:03,2024-09-01 18:33,30,Maintenance,True,True,Boeing 737,N20939,669
1363789,United,4057,ATL,SFO,2024-09-01 10:25,2024-09-01 10:40,2024-09-01 15:25,2024-09-01 15:30,5,Weather,False,True,Boeing 777,N57591,1942
739397,United,7546,JFK,SEA,2024-09-01 15:01,2024-09-01 15:01,2024-09-01 16:01,2024-09-01 16:19,18,Air Traffic Control,True,False,Boeing 777,N90911,2780
1460985,United,6529,DFW,BOS,2024-09-01 11:16,2024-09-01 11:34,2024-09-01 12:16,2024-09-01 12:41,25,Air Traffic Control,False,True,Boeing 737,N62240,328
1603554,Delta,6329,DFW,JFK,2024-09-01 01:48,2024-09-01 02:15,2024-09-01 02:48,2024-09-01 03:10,22,Weather,True,False,Airbus A320,N79620,1755
1638472,United,3820,JFK,SEA,2024-09-01 17:52,2024-09-01 18:11,2024-09-01 18:52,2024-09-01 19:09,17,Air Traffic Control,True,False,Boeing 737,N19607,2404
1606604,Southwest,5994,LAX,SFO,2024-09-01 14:48,2024-09-01 15:00,2024-09-01 16:48,2024-09-01 17:15,27,Weather,False,True,Boeing 777,N59567,561
251652,United,4794,ORD,MIA,2024-09-01 12:09,2024-09-01 12:32,2024-09-01 15:09,2024-09-01 15:17,8,Maintenance,False,False,Boeing 737,N98553,1931
350436,Southwest,5014,ATL,SFO,2024-09-01 17:54,2024-09-01 18:23,2024-09-01 20:54,2024-09-01 21:19,25,Air Traffic Control,False,True,Boeing 777,N88324,2245
1532430,American Airlines,6794,LAX,BOS,2024-09-01 17:35,2024-09-01 17:35,2024-09-01 21:35,2024-09-01 22:02,27,Air Traffic Control,True,True,Boeing 737,N60700,1982
1282432,Delta,1000,DFW,MIA,2024-09-01 21:20,2024-09-01 21:34,2024-09-02 00:20,2024-09-02 00:24,4,Maintenance,True,True,Airbus A320,N75930,442
1707664,Southwest,3994,DFW,SFO,2024-09-01 03:58,2024-09-01 04:08,2024-09-01 06:58,2024-09-01 06:54,-4,,True,False,Airbus A320,N15194,2783
171521,United,4686,ATL,JFK,2024-09-01 13:23,2024-09-01 13:41,2024-09-01 17:23,2024-09-01 17:39,16,Maintenance,True,False,Airbus A320,N51375,1667
1372806,United,3900,JFK,MIA,2024-09-01 07:59,2024-09-01 08:25,2024-09-01 13:59,2024-09-01 14:29,30,Air Traffic Control,True,False,Boeing 777,N54775,393
1547128,American Airlines,389,ORD,JFK,2024-09-01 15:10,2024-09-01 15:16,2024-09-01 18:10,2024-09-01 18:07,-3,,False,True,Boeing 777,N64099,206
32650,United,6937,ORD,JFK,2024-09-01 21:16,2024-09-01 21:25,2024-09-01 22:16,2024-09-01 22:34,18,Air Traffic Control,True,False,Boeing 737,N91794,2099
333038,Southwest,3239,DFW,SFO,2024-09-01 03:38,2024-09-01 03:45,2024-09-01 09:38,2024-09-01 09:46,8,Weather,False,True,Boeing 777,N59255,941
1401032,American Airlines,5312,ATL,MIA,2024-09-01 10:32,2024-09-01 11:00,2024-09-01 15:32,2024-09-01 15:54,22,Air Traffic Control,False,True,Airbus A320,N48473,2116
